transaction_id,timestamp,amount,currency,payment_method,status
295930,2025-02-25 19:13:44.208453,508.93,JPY,Bank Transfer,Pending
753858,2025-02-21 19:13:44.208455,261.04,USD,Credit Card,Failed
332096,2025-02-22 19:13:44.208458,42.44,GBP,Credit Card,Completed
790122,2025-03-17 19:13:44.208462,954.31,USD,PayPal,Completed
568561,2025-02-25 19:13:44.208465,605.69,SGD,PayPal,Pending
576893,2025-02-25 19:13:44.208467,146.13,USD,Credit Card,Completed
238858,2025-02-28 19:13:44.208470,212.0,JPY,Bank Transfer,Failed
527328,2025-03-05 19:13:44.208473,298.13,GBP,PayPal,Completed
529062,2025-03-06 19:13:44.208476,595.1,SGD,Credit Card,Pending
240772,2025-03-20 19:13:44.208478,992.74,JPY,Bank Transfer,Completed
124631,2025-03-20 19:13:44.208481,924.94,SGD,Bank Transfer,Completed
950068,2025-03-11 19:13:44.208484,773.59,EUR,Credit Card,Pending
646346,2025-03-20 19:13:44.208487,677.72,JPY,Bank Transfer,Failed
137523,2025-03-08 19:13:44.208489,154.77,USD,PayPal,Pending
637517,2025-03-19 19:13:44.208492,409.98,GBP,PayPal,Failed
697223,2025-02-24 19:13:44.208495,985.35,GBP,Bank Transfer,Completed
414195,2025-03-05 19:13:44.208498,659.69,EUR,Bank Transfer,Completed
809498,2025-02-22 19:13:44.208500,502.2,JPY,Credit Card,Failed
291813,2025-02-24 19:13:44.208503,133.14,JPY,PayPal,Failed
836028,2025-03-15 19:13:44.208506,645.56,JPY,PayPal,Pending
482014,2025-02-20 19:13:44.208509,976.42,JPY,PayPal,Completed
265846,2025-03-01 19:13:44.208512,968.72,USD,Credit Card,Completed
174949,2025-02-23 19:13:44.208515,315.14,SGD,Bank Transfer,Pending
213283,2025-03-15 19:13:44.208518,867.15,JPY,PayPal,Pending
116802,2025-03-06 19:13:44.208521,741.44,SGD,Credit Card,Completed
710052,2025-03-07 19:13:44.208524,436.63,GBP,Bank Transfer,Completed
449588,2025-02-25 19:13:44.208527,655.35,JPY,PayPal,Failed
627878,2025-02-28 19:13:44.208530,495.01,GBP,Bank Transfer,Failed
926586,2025-02-19 19:13:44.208533,156.04,GBP,Credit Card,Pending
232631,2025-03-11 19:13:44.208536,904.53,JPY,PayPal,Failed
227001,2025-02-23 19:13:44.208539,768.97,GBP,Bank Transfer,Failed
715224,2025-03-06 19:13:44.208542,137.2,GBP,Credit Card,Failed
295358,2025-03-06 19:13:44.208545,311.33,USD,PayPal,Pending
996711,2025-03-11 19:13:44.208548,895.09,GBP,PayPal,Failed
842778,2025-03-19 19:13:44.208550,92.95,SGD,Bank Transfer,Pending
544186,2025-03-12 19:13:44.208553,656.16,GBP,Credit Card,Completed
147488,2025-03-19 19:13:44.208556,956.95,SGD,Credit Card,Failed
428951,2025-03-20 19:13:44.208559,483.51,JPY,PayPal,Failed
213683,2025-03-03 19:13:44.208561,663.62,JPY,PayPal,Pending
212775,2025-03-01 19:13:44.208564,513.54,SGD,PayPal,Pending
249846,2025-02-19 19:13:44.208567,267.42,USD,Credit Card,Failed
873152,2025-03-04 19:13:44.208570,241.61,EUR,Credit Card,Completed
559688,2025-02-25 19:13:44.208573,212.15,GBP,Bank Transfer,Failed
856838,2025-03-11 19:13:44.208576,445.58,JPY,PayPal,Pending
296201,2025-03-01 19:13:44.208579,652.7,EUR,Bank Transfer,Failed
869216,2025-03-02 19:13:44.208582,948.62,SGD,PayPal,Pending
450283,2025-02-27 19:13:44.208584,926.48,USD,Bank Transfer,Failed
910189,2025-02-19 19:13:44.208587,342.89,EUR,PayPal,Pending
352967,2025-03-10 19:13:44.208591,922.38,SGD,Credit Card,Pending
733778,2025-03-07 19:13:44.208594,218.85,GBP,Credit Card,Failed
462523,2025-03-12 19:13:44.208596,408.72,JPY,Bank Transfer,Failed
647095,2025-03-01 19:13:44.208599,981.48,SGD,Bank Transfer,Completed
715682,2025-02-25 19:13:44.208602,211.42,EUR,Credit Card,Completed
226770,2025-03-17 19:13:44.208605,737.06,USD,Credit Card,Completed
727047,2025-02-23 19:13:44.208607,203.77,JPY,Bank Transfer,Completed
609222,2025-02-25 19:13:44.208610,652.89,JPY,Credit Card,Failed
593330,2025-03-11 19:13:44.208613,10.05,USD,PayPal,Pending
163347,2025-03-07 19:13:44.208617,803.66,GBP,PayPal,Failed
948448,2025-03-11 19:13:44.208620,559.24,SGD,Bank Transfer,Pending
655193,2025-02-24 19:13:44.208623,737.32,JPY,PayPal,Completed
410837,2025-02-25 19:13:44.208626,555.21,SGD,PayPal,Completed
135901,2025-03-18 19:13:44.208630,739.59,SGD,Credit Card,Failed
931421,2025-03-01 19:13:44.208632,974.29,GBP,Bank Transfer,Completed
399329,2025-02-22 19:13:44.208635,128.53,EUR,Bank Transfer,Pending
384032,2025-02-28 19:13:44.208641,155.6,USD,PayPal,Completed
569627,2025-03-03 19:13:44.208644,457.37,GBP,PayPal,Failed
245283,2025-03-08 19:13:44.208647,326.23,SGD,PayPal,Pending
563759,2025-03-13 19:13:44.208650,506.19,SGD,PayPal,Completed
662272,2025-03-20 19:13:44.208652,522.08,JPY,Bank Transfer,Pending
724165,2025-02-25 19:13:44.208655,678.53,EUR,Bank Transfer,Failed
901361,2025-02-21 19:13:44.208658,976.76,JPY,Credit Card,Pending
408938,2025-03-12 19:13:44.208661,186.27,GBP,Credit Card,Completed
696607,2025-03-08 19:13:44.208663,741.66,JPY,Bank Transfer,Failed
753276,2025-03-15 19:13:44.208666,877.57,GBP,PayPal,Failed
462193,2025-03-01 19:13:44.208669,567.52,EUR,PayPal,Pending
837953,2025-03-11 19:13:44.208672,692.96,USD,PayPal,Failed
961420,2025-03-18 19:13:44.208674,678.9,EUR,Credit Card,Pending
604048,2025-03-02 19:13:44.208677,54.64,USD,PayPal,Failed
693826,2025-03-10 19:13:44.208680,195.29,SGD,Credit Card,Completed
395469,2025-02-22 19:13:44.208683,436.01,EUR,Bank Transfer,Completed
603958,2025-02-20 19:13:44.208686,143.96,GBP,Credit Card,Failed
591305,2025-03-02 19:13:44.208690,201.4,EUR,Bank Transfer,Failed
452063,2025-03-12 19:13:44.208693,225.58,USD,Bank Transfer,Pending
571495,2025-03-14 19:13:44.208696,991.84,SGD,Bank Transfer,Pending
733815,2025-03-07 19:13:44.208698,341.87,JPY,PayPal,Failed
480501,2025-02-24 19:13:44.208701,478.8,USD,Bank Transfer,Pending
300771,2025-02-23 19:13:44.208704,698.47,USD,PayPal,Completed
502862,2025-03-10 19:13:44.208707,371.91,GBP,Bank Transfer,Pending
943758,2025-02-22 19:13:44.208710,162.78,GBP,Credit Card,Failed
118265,2025-02-27 19:13:44.208713,442.77,JPY,PayPal,Completed
559389,2025-03-15 19:13:44.208716,525.58,USD,Credit Card,Failed
595590,2025-03-15 19:13:44.208719,598.3,USD,Credit Card,Failed
757740,2025-03-11 19:13:44.208723,103.65,JPY,PayPal,Failed
191242,2025-03-01 19:13:44.208726,194.97,USD,PayPal,Completed
259680,2025-03-08 19:13:44.208729,585.46,EUR,Credit Card,Failed
255166,2025-03-10 19:13:44.208732,933.09,GBP,PayPal,Failed
574278,2025-03-18 19:13:44.208734,128.39,SGD,Bank Transfer,Completed
445890,2025-02-28 19:13:44.208737,743.18,GBP,Bank Transfer,Failed
961155,2025-02-20 19:13:44.208740,637.69,USD,PayPal,Pending
718391,2025-03-19 19:13:44.208743,176.65,JPY,Credit Card,Pending
848745,2025-02-26 19:13:44.208747,775.24,SGD,Bank Transfer,Failed
191648,2025-03-19 19:13:44.208750,763.5,JPY,PayPal,Pending
740688,2025-03-13 19:13:44.208752,549.7,USD,PayPal,Pending
637424,2025-02-26 19:13:44.208755,700.42,SGD,PayPal,Completed
131281,2025-03-14 19:13:44.208759,297.71,USD,PayPal,Failed
217724,2025-02-19 19:13:44.208762,681.91,JPY,Bank Transfer,Completed
274100,2025-03-13 19:13:44.208765,480.7,SGD,Credit Card,Completed
285303,2025-03-13 19:13:44.208767,451.92,JPY,Credit Card,Completed
610210,2025-02-24 19:13:44.208770,228.67,USD,Credit Card,Pending
184563,2025-02-20 19:13:44.208773,800.68,SGD,Bank Transfer,Failed
144899,2025-02-26 19:13:44.208776,68.12,GBP,Credit Card,Completed
638629,2025-02-26 19:13:44.208779,184.84,JPY,Credit Card,Failed
414776,2025-03-10 19:13:44.208782,944.19,GBP,Bank Transfer,Completed
248202,2025-02-20 19:13:44.208785,776.6,GBP,PayPal,Pending
530022,2025-02-23 19:13:44.208788,479.77,GBP,PayPal,Failed
219230,2025-03-01 19:13:44.208791,949.51,GBP,Bank Transfer,Pending
857870,2025-03-16 19:13:44.208793,428.6,EUR,Credit Card,Failed
884992,2025-03-13 19:13:44.208796,391.44,JPY,Bank Transfer,Failed
614180,2025-03-09 19:13:44.208799,454.06,GBP,Credit Card,Pending
488581,2025-03-17 19:13:44.208802,488.04,USD,PayPal,Completed
106096,2025-03-07 19:13:44.208806,50.7,SGD,Bank Transfer,Completed
669991,2025-03-11 19:13:44.208810,687.82,JPY,Credit Card,Pending
168651,2025-02-23 19:13:44.208813,618.48,SGD,PayPal,Pending
331099,2025-03-02 19:13:44.208816,796.27,JPY,Bank Transfer,Completed
257230,2025-02-20 19:13:44.208819,490.79,JPY,Bank Transfer,Completed
160608,2025-03-14 19:13:44.208822,860.72,JPY,Credit Card,Pending
133883,2025-03-17 19:13:44.208825,163.5,GBP,PayPal,Pending
141837,2025-03-17 19:13:44.208828,371.66,USD,PayPal,Completed
527495,2025-03-19 19:13:44.208831,799.44,USD,Bank Transfer,Failed
984338,2025-03-01 19:13:44.208834,187.39,USD,Credit Card,Completed
543377,2025-03-06 19:13:44.208837,377.35,USD,PayPal,Pending
707189,2025-03-14 19:13:44.208840,759.94,GBP,Credit Card,Pending
293264,2025-03-05 19:13:44.208843,474.19,USD,Credit Card,Pending
511176,2025-03-10 19:13:44.208848,46.86,SGD,Bank Transfer,Completed
614559,2025-02-23 19:13:44.208850,519.87,GBP,PayPal,Failed
895715,2025-03-12 19:13:44.208853,833.7,USD,PayPal,Failed
955164,2025-03-12 19:13:44.208856,476.49,JPY,Credit Card,Completed
813636,2025-03-10 19:13:44.208859,28.06,SGD,PayPal,Completed
839803,2025-03-03 19:13:44.208862,479.4,SGD,Bank Transfer,Pending
161025,2025-02-20 19:13:44.208866,301.02,EUR,Credit Card,Failed
437137,2025-03-06 19:13:44.208868,80.18,GBP,Bank Transfer,Failed
462382,2025-02-23 19:13:44.208871,820.59,SGD,Credit Card,Failed
117518,2025-02-27 19:13:44.208874,606.34,USD,PayPal,Pending
704955,2025-02-23 19:13:44.208877,670.27,USD,PayPal,Failed
422787,2025-02-22 19:13:44.208880,858.67,USD,Bank Transfer,Completed
960866,2025-03-12 19:13:44.208884,525.18,GBP,Bank Transfer,Failed
437694,2025-03-05 19:13:44.208886,834.36,SGD,Credit Card,Pending
381408,2025-02-22 19:13:44.208890,979.08,EUR,Credit Card,Pending
582661,2025-02-24 19:13:44.208892,81.17,EUR,PayPal,Pending
202826,2025-03-13 19:13:44.208895,273.56,USD,Credit Card,Completed
643050,2025-03-14 19:13:44.208898,46.43,USD,PayPal,Failed
960413,2025-03-12 19:13:44.208901,855.44,JPY,PayPal,Pending
492432,2025-03-19 19:13:44.208904,878.03,JPY,Bank Transfer,Failed
823375,2025-03-12 19:13:44.208911,77.04,JPY,Bank Transfer,Failed
983274,2025-03-02 19:13:44.208914,995.94,GBP,Credit Card,Pending
344329,2025-02-22 19:13:44.208917,95.68,JPY,PayPal,Pending
908680,2025-03-19 19:13:44.208921,559.91,JPY,Credit Card,Completed
535860,2025-03-07 19:13:44.208924,110.53,SGD,Credit Card,Pending
305344,2025-03-16 19:13:44.208927,481.78,USD,PayPal,Completed
957104,2025-03-10 19:13:44.208936,525.61,GBP,Bank Transfer,Failed
633458,2025-02-28 19:13:44.208939,301.95,SGD,PayPal,Failed
667847,2025-03-16 19:13:44.208942,599.49,USD,Bank Transfer,Failed
323540,2025-03-19 19:13:44.208945,938.95,JPY,Credit Card,Failed
297990,2025-03-10 19:13:44.208948,493.99,EUR,Bank Transfer,Failed
366294,2025-03-17 19:13:44.208957,262.33,EUR,PayPal,Pending
203362,2025-03-14 19:13:44.208960,26.84,SGD,Credit Card,Failed
970452,2025-02-20 19:13:44.208963,793.17,JPY,PayPal,Failed
261667,2025-03-08 19:13:44.208966,39.96,GBP,Credit Card,Completed
863688,2025-03-14 19:13:44.208969,665.76,JPY,Bank Transfer,Failed
422670,2025-03-01 19:13:44.208972,979.51,JPY,Bank Transfer,Failed
901776,2025-02-24 19:13:44.208975,451.48,SGD,Bank Transfer,Failed
870530,2025-03-16 19:13:44.208978,805.76,SGD,Credit Card,Pending
443538,2025-02-21 19:13:44.208980,938.54,JPY,Bank Transfer,Completed
871491,2025-02-27 19:13:44.208984,473.2,SGD,PayPal,Failed
923989,2025-02-26 19:13:44.208986,864.47,GBP,Bank Transfer,Completed
623681,2025-03-09 19:13:44.208989,631.33,SGD,PayPal,Failed
228280,2025-03-17 19:13:44.208992,309.3,USD,PayPal,Failed
698567,2025-03-17 19:13:44.208995,603.8,USD,PayPal,Pending
369093,2025-03-17 19:13:44.208999,255.51,GBP,PayPal,Pending
589973,2025-03-11 19:13:44.209002,390.73,SGD,Credit Card,Pending
136394,2025-03-13 19:13:44.209004,503.49,SGD,Bank Transfer,Failed
468130,2025-03-16 19:13:44.209007,271.99,SGD,Credit Card,Pending
646478,2025-03-17 19:13:44.209010,82.17,EUR,Bank Transfer,Failed
922992,2025-03-18 19:13:44.209013,852.53,USD,Credit Card,Pending
790135,2025-03-07 19:13:44.209016,814.14,USD,Credit Card,Pending
670599,2025-02-23 19:13:44.209020,400.19,EUR,Bank Transfer,Pending
810758,2025-03-09 19:13:44.209023,325.97,JPY,Bank Transfer,Completed
231976,2025-02-27 19:13:44.209026,676.94,USD,Credit Card,Pending
700119,2025-03-17 19:13:44.209029,664.54,USD,Credit Card,Completed
644482,2025-03-18 19:13:44.209031,577.55,GBP,Bank Transfer,Pending
512367,2025-03-03 19:13:44.209034,947.25,SGD,Credit Card,Failed
732943,2025-03-16 19:13:44.209037,885.04,GBP,PayPal,Failed
170000,2025-02-27 19:13:44.209040,203.78,JPY,Credit Card,Completed
293561,2025-02-19 19:13:44.209043,606.53,GBP,Bank Transfer,Completed
393873,2025-02-21 19:13:44.209046,60.38,USD,Credit Card,Completed
853634,2025-03-02 19:13:44.209049,670.25,GBP,Bank Transfer,Failed
181040,2025-02-28 19:13:44.209051,133.53,GBP,Credit Card,Pending
959214,2025-02-26 19:13:44.209054,779.52,EUR,Bank Transfer,Completed
716566,2025-02-20 19:13:44.209058,321.12,USD,PayPal,Failed
702390,2025-03-01 19:13:44.209061,257.25,SGD,Bank Transfer,Failed
432095,2025-02-21 19:13:44.209064,248.06,JPY,Bank Transfer,Failed
683255,2025-02-22 19:13:44.209067,918.86,JPY,Credit Card,Completed
574180,2025-03-09 19:13:44.209070,868.12,SGD,Credit Card,Pending
277791,2025-02-26 19:13:44.209072,72.75,GBP,Credit Card,Pending
187112,2025-03-12 19:13:44.209075,400.6,USD,PayPal,Completed
768618,2025-03-11 19:13:44.209078,728.97,JPY,Credit Card,Pending
536814,2025-03-20 19:13:44.209081,887.42,GBP,PayPal,Pending
233145,2025-03-13 19:13:44.209084,258.22,JPY,Bank Transfer,Pending
874147,2025-02-20 19:13:44.209087,507.21,USD,Credit Card,Completed
492690,2025-02-19 19:13:44.209090,472.86,JPY,Credit Card,Completed
619420,2025-02-26 19:13:44.209093,431.0,SGD,Credit Card,Completed
404230,2025-02-25 19:13:44.209096,197.72,SGD,PayPal,Failed
484147,2025-03-16 19:13:44.209099,804.92,SGD,Bank Transfer,Completed
969916,2025-03-06 19:13:44.209101,464.14,GBP,Bank Transfer,Pending
410276,2025-03-18 19:13:44.209104,856.3,GBP,Credit Card,Failed
755833,2025-02-23 19:13:44.209107,100.44,JPY,Credit Card,Pending
219613,2025-03-18 19:13:44.209110,590.28,EUR,Credit Card,Completed
927121,2025-03-19 19:13:44.209115,195.04,JPY,PayPal,Failed
628150,2025-03-14 19:13:44.209118,189.26,USD,PayPal,Completed
600236,2025-02-26 19:13:44.209123,777.74,GBP,Credit Card,Pending
574074,2025-03-16 19:13:44.209126,757.41,USD,PayPal,Failed
409184,2025-03-16 19:13:44.209129,365.9,JPY,Bank Transfer,Completed
805607,2025-03-19 19:13:44.209132,156.32,EUR,Bank Transfer,Completed
858087,2025-02-24 19:13:44.209134,581.57,JPY,PayPal,Failed
314509,2025-02-19 19:13:44.209137,751.33,EUR,Bank Transfer,Completed
244618,2025-03-17 19:13:44.209140,167.9,SGD,Credit Card,Completed
786987,2025-03-18 19:13:44.209143,765.84,USD,PayPal,Pending
320819,2025-02-19 19:13:44.209145,63.63,JPY,Credit Card,Failed
571002,2025-03-04 19:13:44.209148,242.4,USD,Bank Transfer,Pending
962548,2025-03-09 19:13:44.209151,959.57,SGD,Credit Card,Completed
563043,2025-03-14 19:13:44.209154,398.01,JPY,Credit Card,Completed
311911,2025-02-23 19:13:44.209157,116.87,GBP,Bank Transfer,Completed
574198,2025-03-12 19:13:44.209159,533.24,JPY,Bank Transfer,Completed
130564,2025-03-03 19:13:44.209162,241.47,USD,Credit Card,Failed
215924,2025-03-07 19:13:44.209165,146.64,EUR,Credit Card,Failed
529697,2025-03-02 19:13:44.209168,833.78,SGD,Bank Transfer,Failed
801290,2025-02-26 19:13:44.209170,337.13,GBP,Bank Transfer,Pending
608542,2025-02-21 19:13:44.209174,488.95,EUR,Credit Card,Pending
266536,2025-02-22 19:13:44.209177,356.87,USD,Credit Card,Failed
410899,2025-03-10 19:13:44.209180,576.92,SGD,Credit Card,Failed
950480,2025-02-26 19:13:44.209183,616.0,EUR,PayPal,Completed
902433,2025-03-12 19:13:44.209185,385.43,JPY,PayPal,Failed
830031,2025-02-24 19:13:44.209188,761.55,EUR,Bank Transfer,Failed
604218,2025-02-20 19:13:44.209195,614.67,JPY,Credit Card,Completed
714778,2025-03-04 19:13:44.209198,379.93,JPY,Bank Transfer,Completed
894354,2025-03-17 19:13:44.209200,631.42,JPY,Bank Transfer,Completed
345320,2025-02-24 19:13:44.209203,657.42,USD,Bank Transfer,Completed
270819,2025-03-14 19:13:44.209206,31.33,EUR,PayPal,Pending
473483,2025-03-07 19:13:44.209210,297.05,USD,Credit Card,Pending
852826,2025-03-18 19:13:44.209212,37.37,JPY,Credit Card,Pending
822956,2025-02-28 19:13:44.209215,266.92,SGD,PayPal,Failed
973503,2025-02-24 19:13:44.209218,607.05,GBP,Credit Card,Completed
201267,2025-02-25 19:13:44.209221,312.16,SGD,Bank Transfer,Completed
660981,2025-03-06 19:13:44.209223,425.4,JPY,Bank Transfer,Pending
680334,2025-02-28 19:13:44.209226,118.61,USD,Credit Card,Failed
477674,2025-02-25 19:13:44.209229,49.8,SGD,Bank Transfer,Completed
686693,2025-02-21 19:13:44.209233,897.0,GBP,Credit Card,Completed
505178,2025-03-01 19:13:44.209235,938.89,JPY,Bank Transfer,Pending
743430,2025-03-10 19:13:44.209238,138.81,GBP,PayPal,Completed
208271,2025-02-27 19:13:44.209241,282.57,GBP,Bank Transfer,Failed
506848,2025-02-25 19:13:44.209244,181.28,JPY,Credit Card,Failed
978927,2025-02-22 19:13:44.209247,44.99,JPY,Credit Card,Failed
276211,2025-03-01 19:13:44.209249,682.42,JPY,Bank Transfer,Completed
775120,2025-03-20 19:13:44.209252,356.99,USD,Credit Card,Completed
135517,2025-03-09 19:13:44.209255,164.25,USD,PayPal,Completed
294665,2025-03-08 19:13:44.209258,882.27,EUR,Bank Transfer,Pending
607858,2025-02-27 19:13:44.209260,548.55,JPY,Bank Transfer,Failed
237664,2025-03-05 19:13:44.209263,169.25,USD,Bank Transfer,Completed
461215,2025-03-07 19:13:44.209266,126.31,JPY,PayPal,Completed
851718,2025-02-24 19:13:44.209269,491.2,GBP,PayPal,Completed
679699,2025-02-21 19:13:44.209271,734.48,GBP,PayPal,Completed
307097,2025-03-20 19:13:44.209274,67.4,SGD,PayPal,Failed
110205,2025-03-08 19:13:44.209277,405.28,SGD,Bank Transfer,Pending
239167,2025-03-18 19:13:44.209279,409.67,USD,Bank Transfer,Pending
187093,2025-03-08 19:13:44.209282,813.08,GBP,Bank Transfer,Pending
126071,2025-03-07 19:13:44.209285,354.5,GBP,PayPal,Failed
766717,2025-03-05 19:13:44.209288,567.72,JPY,Bank Transfer,Pending
586656,2025-02-27 19:13:44.209291,289.35,GBP,PayPal,Failed
255213,2025-02-28 19:13:44.209294,429.95,USD,Bank Transfer,Completed
193309,2025-03-02 19:13:44.209297,355.36,USD,Bank Transfer,Completed
303566,2025-03-04 19:13:44.209299,354.33,EUR,Bank Transfer,Failed
736053,2025-02-23 19:13:44.209303,699.84,USD,Bank Transfer,Pending
723252,2025-03-17 19:13:44.209305,95.8,JPY,Bank Transfer,Pending
140811,2025-02-27 19:13:44.209309,484.84,SGD,PayPal,Failed
371632,2025-02-26 19:13:44.209312,496.72,SGD,Bank Transfer,Failed
379329,2025-03-06 19:13:44.209315,318.2,GBP,PayPal,Failed
215143,2025-02-23 19:13:44.209318,391.55,SGD,Bank Transfer,Completed
982400,2025-03-16 19:13:44.209320,632.91,USD,Credit Card,Pending
919704,2025-03-07 19:13:44.209323,873.46,GBP,Credit Card,Pending
506664,2025-03-18 19:13:44.209326,518.38,SGD,Credit Card,Failed
321828,2025-02-20 19:13:44.209329,510.63,JPY,Bank Transfer,Failed
444718,2025-03-12 19:13:44.209331,331.58,EUR,PayPal,Failed
325032,2025-03-17 19:13:44.209334,402.64,JPY,PayPal,Completed
730076,2025-02-19 19:13:44.209337,695.41,EUR,Credit Card,Failed
752999,2025-02-19 19:13:44.209340,380.28,JPY,Credit Card,Failed
621343,2025-02-23 19:13:44.209343,87.73,EUR,Credit Card,Pending
992769,2025-02-25 19:13:44.209346,747.71,GBP,Bank Transfer,Completed
269445,2025-03-12 19:13:44.209350,927.26,USD,PayPal,Completed
914632,2025-02-28 19:13:44.209352,219.29,EUR,Bank Transfer,Failed
117458,2025-02-27 19:13:44.209355,47.33,SGD,Bank Transfer,Completed
508671,2025-02-24 19:13:44.209358,183.71,SGD,Bank Transfer,Completed
139216,2025-02-22 19:13:44.209361,660.6,GBP,Credit Card,Failed
711055,2025-03-11 19:13:44.209364,774.3,JPY,Credit Card,Failed
454601,2025-03-05 19:13:44.209367,551.7,JPY,Credit Card,Completed
330235,2025-02-27 19:13:44.209370,474.32,JPY,PayPal,Completed
361448,2025-03-12 19:13:44.209373,589.4,EUR,PayPal,Completed
191140,2025-02-25 19:13:44.209376,117.47,GBP,Credit Card,Completed
672474,2025-03-03 19:13:44.209378,204.26,EUR,Credit Card,Failed
326890,2025-02-22 19:13:44.209381,53.0,SGD,Bank Transfer,Pending
581795,2025-02-22 19:13:44.209384,410.93,SGD,PayPal,Failed
303290,2025-03-08 19:13:44.209387,550.12,SGD,Bank Transfer,Completed
717022,2025-03-05 19:13:44.209390,530.3,JPY,Bank Transfer,Completed
173908,2025-03-15 19:13:44.209393,83.98,EUR,Credit Card,Completed
826938,2025-03-08 19:13:44.209396,33.88,GBP,Credit Card,Pending
683453,2025-03-17 19:13:44.209399,888.19,USD,Credit Card,Completed
344970,2025-03-01 19:13:44.209403,477.08,GBP,PayPal,Completed
297079,2025-02-28 19:13:44.209406,139.84,JPY,Bank Transfer,Failed
673719,2025-03-05 19:13:44.209408,594.87,USD,PayPal,Pending
170339,2025-02-28 19:13:44.209411,175.68,SGD,Credit Card,Completed
637174,2025-03-03 19:13:44.209414,566.71,EUR,Credit Card,Completed
289411,2025-03-04 19:13:44.209417,210.7,JPY,Bank Transfer,Completed
684994,2025-03-01 19:13:44.209419,342.11,USD,Credit Card,Completed
687743,2025-03-04 19:13:44.209422,392.08,SGD,PayPal,Failed
454520,2025-02-23 19:13:44.209425,932.41,SGD,PayPal,Completed
658662,2025-02-25 19:13:44.209427,90.61,GBP,PayPal,Completed
632070,2025-02-26 19:13:44.209430,820.31,JPY,Bank Transfer,Pending
418567,2025-03-11 19:13:44.209433,693.07,GBP,Bank Transfer,Pending
921299,2025-02-27 19:13:44.209436,752.77,EUR,PayPal,Completed
904782,2025-02-26 19:13:44.209439,236.49,USD,Bank Transfer,Pending
262042,2025-03-18 19:13:44.209441,767.15,EUR,Credit Card,Pending
162511,2025-03-09 19:13:44.209444,239.44,EUR,PayPal,Completed
126236,2025-02-27 19:13:44.209447,671.38,JPY,PayPal,Completed
633579,2025-03-03 19:13:44.209450,887.48,USD,PayPal,Pending
374794,2025-03-19 19:13:44.209452,401.81,EUR,Bank Transfer,Completed
434247,2025-03-13 19:13:44.209456,25.03,EUR,Credit Card,Completed
131979,2025-03-03 19:13:44.209459,129.18,USD,Credit Card,Pending
734605,2025-03-07 19:13:44.209465,421.51,SGD,Bank Transfer,Pending
671926,2025-03-08 19:13:44.209468,755.31,SGD,PayPal,Pending
524840,2025-03-16 19:13:44.209470,875.38,GBP,PayPal,Completed
127116,2025-03-08 19:13:44.209473,193.53,GBP,Bank Transfer,Completed
486192,2025-02-27 19:13:44.209476,377.67,GBP,PayPal,Pending
284078,2025-03-11 19:13:44.209479,590.79,USD,Credit Card,Completed
522070,2025-02-23 19:13:44.209481,150.87,JPY,Credit Card,Pending
510555,2025-03-14 19:13:44.209484,839.27,SGD,Credit Card,Pending
540827,2025-02-21 19:13:44.209487,823.61,EUR,PayPal,Completed
413715,2025-03-11 19:13:44.209490,620.12,GBP,PayPal,Pending
473226,2025-03-06 19:13:44.209492,428.16,EUR,Bank Transfer,Completed
728581,2025-02-21 19:13:44.209496,776.93,GBP,Credit Card,Pending
805649,2025-03-10 19:13:44.209499,138.25,JPY,PayPal,Pending
791784,2025-03-02 19:13:44.209502,711.19,JPY,Bank Transfer,Pending
543022,2025-02-23 19:13:44.209504,703.33,USD,Bank Transfer,Completed
885462,2025-03-20 19:13:44.209507,682.05,GBP,PayPal,Completed
898610,2025-03-12 19:13:44.209510,812.73,GBP,PayPal,Completed
106220,2025-03-12 19:13:44.209513,105.42,JPY,PayPal,Completed
622793,2025-03-06 19:13:44.209516,365.58,USD,PayPal,Failed
424007,2025-02-20 19:13:44.209519,493.57,GBP,PayPal,Failed
719431,2025-02-26 19:13:44.209522,222.77,USD,Bank Transfer,Failed
391551,2025-03-09 19:13:44.209525,244.95,EUR,PayPal,Pending
115803,2025-03-18 19:13:44.209528,741.48,EUR,PayPal,Pending
133999,2025-03-11 19:13:44.209531,744.37,SGD,Bank Transfer,Completed
674166,2025-03-06 19:13:44.209533,140.56,GBP,Credit Card,Pending
665955,2025-03-06 19:13:44.209536,180.76,GBP,PayPal,Pending
711826,2025-02-19 19:13:44.209539,875.99,JPY,Credit Card,Pending
877282,2025-03-15 19:13:44.209541,648.36,SGD,Credit Card,Pending
390786,2025-02-22 19:13:44.209544,74.04,JPY,Credit Card,Failed
173722,2025-03-18 19:13:44.209547,844.01,USD,PayPal,Pending
408238,2025-03-20 19:13:44.209550,910.95,JPY,Bank Transfer,Completed
381376,2025-02-28 19:13:44.209552,694.63,SGD,Bank Transfer,Completed
811367,2025-03-06 19:13:44.209555,549.76,EUR,PayPal,Pending
691137,2025-03-08 19:13:44.209558,360.98,JPY,PayPal,Pending
504877,2025-03-03 19:13:44.209561,638.23,JPY,Credit Card,Pending
662822,2025-03-18 19:13:44.209564,537.24,SGD,Credit Card,Failed
637456,2025-03-18 19:13:44.209567,824.62,USD,PayPal,Failed
188209,2025-03-04 19:13:44.209570,553.09,EUR,PayPal,Failed
298888,2025-03-01 19:13:44.209573,514.63,JPY,Credit Card,Completed
353533,2025-02-22 19:13:44.209576,64.17,GBP,PayPal,Pending
